trial,incumbent,candidate,design,resample,n_tasks,horizon_pairs,success_shift,mean_pairs_available,min_pairs_available,method,alpha_scheme,alpha_win,alpha_guard,alpha_harm,delta,min_n,reps,p_deploy,p_harm_stop,p_any_decision,se_p_deploy,se_p_harm,p_deploy_retained_variant,p_win_gate_ever,p_guard_gate_ever,p_harm_gate_ever,stop_pair_q25_given_stop,stop_pair_median_given_stop,stop_pair_q75_given_stop,stop_pair_q25_censored,stop_pair_median_censored,stop_pair_q75_censored,deploy_pair_median,harm_pair_median,mean_frac_arrivals_after_decision,exp_frac_arrivals_saved_from_inferior,exp_frac_of_inferior_exposures_avoided,exp_frac_latency_saved,median_arrivals_started_at_decision_given_stop
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.15,20,10000,0.9999,0.0,0.9999,9.999499987498824e-05,0.0,0.9999,1.0,0.9999,0.0,74.0,120.0,182.0,74.0,120.0,182.0,120.0,,0.7595779437609842,0.3796624780316344,0.7593249560632689,0.4810400000927661,243.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.03,10,10000,0.1222,0.0,0.1222,0.00327516656065,0.0,0.1222,1.0,0.1222,0.0,226.0,365.5,468.75,,,,365.5,,0.0485581722319859,0.0242626537785588,0.0485253075571177,0.0306153403096264,733.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.03,20,10000,0.1221,0.0,0.1221,0.0032740126756016,0.0,0.1221,1.0,0.1221,0.0,226.0,366.0,469.0,,,,366.0,,0.0484611599297012,0.0242141476274165,0.048428295254833,0.0305544748755384,733.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.05,10,10000,0.3118,0.0,0.3118,0.0046322862605845,0.0,0.3118,1.0,0.3118,0.0,238.0,360.0,464.75,486.0,,,360.0,,0.1229625659050966,0.0614424428822495,0.1228848857644991,0.0777677894894984,721.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.05,20,10000,0.3117,0.0,0.3117,0.0046318798559548,0.0,0.3117,1.0,0.3117,0.0,238.0,360.0,465.0,486.0,,,360.0,,0.1228123901581722,0.061367223198594,0.122734446397188,0.0776745466453459,721.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.1,10,10000,0.9093,0.0,0.9093,0.0028718201545361,0.0,0.9093,1.0,0.9093,0.0,164.0,258.0,370.0,173.0,278.0,412.25,258.0,,0.4762943760984183,0.2380325131810193,0.4760650263620386,0.3016722572842477,518.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.1,20,10000,0.9093,0.0,0.9093,0.0028718201545361,0.0,0.9093,1.0,0.9093,0.0,165.0,258.0,370.0,173.0,278.0,413.0,258.0,,0.4759535149384885,0.2378620386643233,0.4757240773286467,0.3014570005539598,519.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.15,10,10000,0.9994,0.0,0.9994,0.00024487547856,0.0,0.9994,1.0,0.9994,0.0,91.0,143.0,209.0,91.0,143.0,209.0,143.0,,0.7213965729349736,0.3605690685413005,0.7211381370826011,0.456878662028148,287.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.15,20,10000,0.9994,0.0,0.9994,0.00024487547856,0.0,0.9994,1.0,0.9994,0.0,91.0,143.0,209.0,91.0,143.0,209.0,143.0,,0.7207957820738137,0.3602685413005272,0.7205370826010544,0.4564986492610676,287.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.03,10,10000,0.1222,0.0,0.1222,0.00327516656065,0.0,0.1222,1.0,0.1222,0.0,226.0,365.5,468.75,,,,365.5,,0.0485581722319859,0.0242626537785588,0.0485253075571177,0.0306153403096264,733.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.03,20,10000,0.1221,0.0,0.1221,0.0032740126756016,0.0,0.1221,1.0,0.1221,0.0,226.0,366.0,469.0,,,,366.0,,0.0484611599297012,0.0242141476274165,0.048428295254833,0.0305544748755384,733.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.05,10,10000,0.3118,0.0,0.3118,0.0046322862605845,0.0,0.3118,1.0,0.3118,0.0,238.0,360.0,464.75,486.0,,,360.0,,0.1229625659050966,0.0614424428822495,0.1228848857644991,0.0777677894894984,721.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.05,20,10000,0.3117,0.0,0.3117,0.0046318798559548,0.0,0.3117,1.0,0.3117,0.0,238.0,360.0,465.0,486.0,,,360.0,,0.1228123901581722,0.061367223198594,0.122734446397188,0.0776745466453459,721.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.1,10,10000,0.9093,0.0,0.9093,0.0028718201545361,0.0,0.9093,1.0,0.9093,0.0,164.0,258.0,370.0,173.0,278.0,412.25,258.0,,0.4762943760984183,0.2380325131810193,0.4760650263620386,0.3016722572842477,518.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.1,20,10000,0.9093,0.0,0.9093,0.0028718201545361,0.0,0.9093,1.0,0.9093,0.0,165.0,258.0,370.0,173.0,278.0,413.0,258.0,,0.4759535149384885,0.2378620386643233,0.4757240773286467,0.3014570005539598,519.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.15,10,10000,0.9994,0.0,0.9994,0.00024487547856,0.0,0.9994,1.0,0.9994,0.0,91.0,143.0,209.0,91.0,143.0,209.0,143.0,,0.7213965729349736,0.3605690685413005,0.7211381370826011,0.456878662028148,287.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.15,20,10000,0.9994,0.0,0.9994,0.00024487547856,0.0,0.9994,1.0,0.9994,0.0,91.0,143.0,209.0,91.0,143.0,209.0,143.0,,0.7207957820738137,0.3602685413005272,0.7205370826010544,0.4564986492610676,287.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,10000,0.0955,0.0,0.0955,0.0029390432116591,0.0,0.0955,1.0,0.0955,0.0,235.0,375.0,476.0,,,,375.0,,0.0367665202108963,0.0183713532513181,0.0367427065026362,0.023187733555718,752.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,10000,0.0954,0.0,0.0954,0.0029376664208177,0.0,0.0954,1.0,0.0954,0.0,235.25,375.0,476.0,,,,375.0,,0.0366695079086116,0.0183228471001757,0.0366456942003515,0.0231268681216298,752.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,10000,0.27,0.0,0.27,0.0044395945760846,0.0,0.27,1.0,0.27,0.0,254.0,374.0,475.0,545.0,,,374.0,,0.1000965729349736,0.0500119507908611,0.1000239015817223,0.0632408756435353,751.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,10000,0.2699,0.0,0.2699,0.0044390763678945,0.0,0.2699,1.0,0.2699,0.0,254.0,374.0,475.0,545.0,,,374.0,,0.0999995606326889,0.0499634446397188,0.0999268892794376,0.0631800102094473,751.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,10000,0.8862,0.0,0.8862,0.0031756819740018,0.0,0.8862,1.0,0.8862,0.0,182.0,277.0,389.0,194.0,303.0,443.0,277.0,,0.4388043057996485,0.219293057996485,0.4385861159929701,0.277895939714316,556.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,10000,0.8862,0.0,0.8862,0.0031756819740018,0.0,0.8862,1.0,0.8862,0.0,182.0,277.0,389.0,194.0,303.0,443.0,277.0,,0.4386676625659051,0.21922460456942,0.43844920913884,0.2778089829481184,556.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,10000,0.9992,0.0,0.9992,0.0002827295527531,0.0,0.9992,1.0,0.9992,0.0,101.0,154.0,223.0,101.0,154.0,223.0,154.0,,0.6996533391915641,0.3496993848857645,0.699398769771529,0.4431302203353919,311.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,cand_+0.02,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,10000,0.9992,0.0,0.9992,0.0002827295527531,0.0,0.9992,1.0,0.9992,0.0,101.0,154.0,223.0,101.0,154.0,223.0,154.0,,0.6993392794376099,0.3495426186291739,0.6990852372583479,0.4429313437933702,311.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.03,10,10000,0.0821,0.0,0.0821,0.0027451701222328,0.0,0.0821,1.0,0.0821,0.0,154.0,311.0,439.0,,,,311.0,,0.0387318980667838,0.0193556239015817,0.0387112478031634,0.0244853465650527,625.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.03,20,10000,0.0819,0.0,0.0819,0.0027421230825767,0.0,0.0819,1.0,0.0819,0.0,154.0,312.0,439.5,,,,312.0,,0.0385293497363796,0.0192543936731107,0.0385087873462214,0.0243512382286023,625.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.05,10,10000,0.2096,0.0,0.2096,0.0040702314430508,0.0,0.2096,1.0,0.2096,0.0,190.0,328.0,460.0,,,,328.0,,0.0919231985940246,0.0459348857644991,0.0918697715289982,0.0582164691897673,658.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.05,20,10000,0.2093,0.0,0.2093,0.0040680893549675,0.0,0.2093,1.0,0.2093,0.0,191.0,328.0,460.0,,,,328.0,,0.0915989455184534,0.0457725834797891,0.0915451669595782,0.058006436444802,658.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.1,10,10000,0.7611,0.0,0.7611,0.0042641152657966,0.0,0.7611,1.0,0.7611,0.0,155.0,262.0,388.5,190.0,337.0,557.0,262.0,,0.3932022847100175,0.196502460456942,0.393004920913884,0.2489463648417713,527.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.1,20,10000,0.761,0.0,0.761,0.0042647274238806,0.0,0.761,1.0,0.761,0.0,155.0,262.0,389.0,190.0,338.0,557.0,262.0,,0.392580755711775,0.196191388400703,0.392382776801406,0.2485426860100573,527.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.15,10,10000,0.9897,0.0,0.9897,0.0010096489488926,0.0,0.9897,1.0,0.9897,0.0,90.0,154.0,239.0,91.0,156.0,242.0,154.0,,0.6818317223198593,0.3407895430579964,0.6815790861159929,0.4316004279732922,311.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.15,20,10000,0.9897,0.0,0.9897,0.0010096489488926,0.0,0.9897,1.0,0.9897,0.0,91.0,155.0,239.0,91.0,156.0,242.0,155.0,,0.6806432337434095,0.340195079086116,0.680390158172232,0.4308450799412358,312.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.03,10,10000,0.0522,0.0,0.0522,0.0022243012385915,0.0,0.0522,1.0,0.0522,0.0,182.0,345.0,461.75,,,,345.0,,0.0228829525483304,0.0114364674868189,0.0228729349736379,0.0144410704913654,692.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.03,20,10000,0.0522,0.0,0.0522,0.0022243012385915,0.0,0.0522,1.0,0.0522,0.0,182.0,345.0,461.75,,,,345.0,,0.0228821616871704,0.0114360281195079,0.0228720562390158,0.0144405384373302,692.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.05,10,10000,0.1467,0.0,0.1467,0.0035380659971232,0.0,0.1467,1.0,0.1467,0.0,218.5,352.0,470.0,,,,352.0,,0.059661072056239,0.02981230228471,0.05962460456942,0.0377935036016773,708.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.05,20,10000,0.1466,0.0,0.1466,0.0035370671466626,0.0,0.1466,1.0,0.1466,0.0,221.25,353.0,470.75,,,,353.0,,0.0594698594024604,0.0297167838312829,0.0594335676625659,0.0376654213285323,708.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.1,10,10000,0.6925,0.0,0.6925,0.0046145828630549,0.0,0.6925,1.0,0.6925,0.0,186.0,297.0,416.0,234.0,399.0,,297.0,,0.3265452548330404,0.1631868189806678,0.3263736379613356,0.2066901732972015,595.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.1,20,10000,0.6924,0.0,0.6924,0.0046149998916576,0.0,0.6924,1.0,0.6924,0.0,186.0,297.0,416.0,234.0,399.0,,297.0,,0.3263507908611599,0.163089367311072,0.3261787346221441,0.2065660046307625,595.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.15,10,10000,0.9826,0.0,0.9826,0.0013075641475659,0.0,0.9826,1.0,0.9826,0.0,111.0,180.0,272.0,112.0,183.0,279.0,180.0,,0.6329273286467487,0.316341827768014,0.6326836555360281,0.4006755848289938,363.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.15,20,10000,0.9826,0.0,0.9826,0.0013075641475659,0.0,0.9826,1.0,0.9826,0.0,111.0,180.0,272.0,112.0,183.0,279.0,180.0,,0.632360632688928,0.3160584358523726,0.6321168717047452,0.4003067531819214,364.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.03,10,10000,0.0522,0.0,0.0522,0.0022243012385915,0.0,0.0522,1.0,0.0522,0.0,182.0,345.0,461.75,,,,345.0,,0.0228829525483304,0.0114364674868189,0.0228729349736379,0.0144410704913654,692.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.03,20,10000,0.0522,0.0,0.0522,0.0022243012385915,0.0,0.0522,1.0,0.0522,0.0,182.0,345.0,461.75,,,,345.0,,0.0228821616871704,0.0114360281195079,0.0228720562390158,0.0144405384373302,692.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.05,10,10000,0.1467,0.0,0.1467,0.0035380659971232,0.0,0.1467,1.0,0.1467,0.0,218.5,352.0,470.0,,,,352.0,,0.059661072056239,0.02981230228471,0.05962460456942,0.0377935036016773,708.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.05,20,10000,0.1466,0.0,0.1466,0.0035370671466626,0.0,0.1466,1.0,0.1466,0.0,221.25,353.0,470.75,,,,353.0,,0.0594698594024604,0.0297167838312829,0.0594335676625659,0.0376654213285323,708.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.1,10,10000,0.6925,0.0,0.6925,0.0046145828630549,0.0,0.6925,1.0,0.6925,0.0,186.0,297.0,416.0,234.0,399.0,,297.0,,0.3265452548330404,0.1631868189806678,0.3263736379613356,0.2066901732972015,595.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.1,20,10000,0.6924,0.0,0.6924,0.0046149998916576,0.0,0.6924,1.0,0.6924,0.0,186.0,297.0,416.0,234.0,399.0,,297.0,,0.3263507908611599,0.163089367311072,0.3261787346221441,0.2065660046307625,595.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.15,10,10000,0.9826,0.0,0.9826,0.0013075641475659,0.0,0.9826,1.0,0.9826,0.0,111.0,180.0,272.0,112.0,183.0,279.0,180.0,,0.6329273286467487,0.316341827768014,0.6326836555360281,0.4006755848289938,363.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.15,20,10000,0.9826,0.0,0.9826,0.0013075641475659,0.0,0.9826,1.0,0.9826,0.0,111.0,180.0,272.0,112.0,183.0,279.0,180.0,,0.632360632688928,0.3160584358523726,0.6321168717047452,0.4003067531819214,364.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,10000,0.04,0.0,0.04,0.0019595917942265,0.0,0.04,1.0,0.04,0.0,189.75,368.0,468.5,,,,368.0,,0.0166773286467486,0.0083335676625659,0.0166671353251318,0.0105115921673405,738.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,10000,0.04,0.0,0.04,0.0019595917942265,0.0,0.04,1.0,0.04,0.0,189.75,368.0,468.5,,,,368.0,,0.0166765377855887,0.0083331282952548,0.0166662565905096,0.0105110601133056,738.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,10000,0.1223,0.0,0.1223,0.0032763197340918,0.0,0.1223,1.0,0.1223,0.0,233.0,362.0,472.0,,,,362.0,,0.0480952548330404,0.0240329525483304,0.0480659050966608,0.0304484144769228,726.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,10000,0.1223,0.0,0.1223,0.0032763197340918,0.0,0.1223,1.0,0.1223,0.0,233.0,362.0,472.0,,,,362.0,,0.0480944639718804,0.0240325131810193,0.0480650263620386,0.0304478824228878,726.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,10000,0.65,0.0,0.65,0.0047696960070847,0.0,0.65,1.0,0.65,0.0,202.0,314.0,428.0,263.0,439.0,,314.0,,0.2910414762741652,0.1454389279437609,0.2908778558875219,0.1841932835451011,631.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,10000,0.65,0.0,0.65,0.0047696960070847,0.0,0.65,1.0,0.65,0.0,202.0,314.0,428.0,263.0,439.0,,314.0,,0.2909132688927944,0.1453746924428822,0.2907493848857644,0.1841116907984461,631.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,10000,0.9776,0.0,0.9776,0.0014798053926107,0.0,0.9776,1.0,0.9776,0.0,123.0,195.0,290.0,125.0,199.0,299.0,195.0,,0.6056186291739895,0.3026809314586994,0.6053618629173989,0.3833490347869686,393.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,predictive,569.0,569,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,10000,0.9776,0.0,0.9776,0.0014798053926107,0.0,0.9776,1.0,0.9776,0.0,123.0,196.0,290.0,125.0,199.0,299.0,196.0,,0.6053572934973638,0.3025498242530756,0.6050996485061512,0.3831760695015455,393.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0063,1.0,21.0,32.0,46.0,21.0,32.0,46.0,,32.0,0.877192385786802,0.4383421319796954,0.8767106691199836,0.5552880379352256,66.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006,1.0,23.0,33.0,46.0,23.0,33.0,46.0,,33.0,0.8703428087986465,0.434921489001692,0.8698691771088874,0.5509753509163401,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0172,1.0,21.0,32.0,46.0,21.0,32.0,46.0,,32.0,0.877192385786802,0.4383421319796954,0.8767106691199836,0.5552880379352256,66.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0168,1.0,23.0,33.0,46.0,23.0,33.0,46.0,,33.0,0.8703428087986465,0.434921489001692,0.8698691771088874,0.5509753509163401,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1554,1.0,21.0,32.0,46.0,21.0,32.0,46.0,,32.0,0.877192385786802,0.4383421319796954,0.8767106691199836,0.5552880379352256,66.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1551,1.0,23.0,33.0,46.0,23.0,33.0,46.0,,33.0,0.8703428087986465,0.434921489001692,0.8698691771088874,0.5509753509163401,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5946,1.0,21.0,32.0,46.0,21.0,32.0,46.0,,32.0,0.877192385786802,0.4383421319796954,0.8767106691199836,0.5552880379352256,66.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5939,1.0,23.0,33.0,46.0,23.0,33.0,46.0,,33.0,0.8703428087986465,0.434921489001692,0.8698691771088874,0.5509753509163401,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002,1.0,21.0,32.0,46.0,21.0,32.0,46.0,,32.0,0.877192385786802,0.4383421319796954,0.8767106691199836,0.5552880379352256,66.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0019,1.0,23.0,33.0,46.0,23.0,33.0,46.0,,33.0,0.8703428087986465,0.434921489001692,0.8698691771088874,0.5509753509163401,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0083,1.0,21.0,32.0,46.0,21.0,32.0,46.0,,32.0,0.877192385786802,0.4383421319796954,0.8767106691199836,0.5552880379352256,66.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008,1.0,23.0,33.0,46.0,23.0,33.0,46.0,,33.0,0.8703428087986465,0.434921489001692,0.8698691771088874,0.5509753509163401,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1016,1.0,21.0,32.0,46.0,21.0,32.0,46.0,,32.0,0.877192385786802,0.4383421319796954,0.8767106691199836,0.5552880379352256,66.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1015,1.0,23.0,33.0,46.0,23.0,33.0,46.0,,33.0,0.8703428087986465,0.434921489001692,0.8698691771088874,0.5509753509163401,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4909,1.0,21.0,32.0,46.0,21.0,32.0,46.0,,32.0,0.877192385786802,0.4383421319796954,0.8767106691199836,0.5552880379352256,66.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4905,1.0,23.0,33.0,46.0,23.0,33.0,46.0,,33.0,0.8703428087986465,0.434921489001692,0.8698691771088874,0.5509753509163401,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002,1.0,25.0,38.0,52.0,25.0,38.0,52.0,,38.0,0.8588191201353638,0.4291588832487309,0.8583436184710809,0.5436640579525902,78.0
