scenario,family,cell_kind,rule,replicates,max_pairs,final_running_net_benefit,final_running_success_diff,final_running_compliance_diff,fixed_gate_conditional_null_every_step,looks_with_running_violation,total_looks,ever_deploy_count,ever_deploy_rate,ever_deploy_lo,ever_deploy_hi,E_running_first_count,E_running_first_rate,E_running_first_lo,E_running_first_hi,E_running_any_count,E_running_any_rate,E_running_any_lo,E_running_any_hi,E_current_first_count,E_current_first_rate,E_current_first_lo,E_current_first_hi,mean_pairs_used,mean_pairs_mcse,mean_executions_used,median_pairs_among_deployments
B1_nb_pos_then_neg,B,drift,guarded_normal_mixture,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,1181.5,2.4894929202550466,2363.0,1150.0
B1_nb_pos_then_neg,B,drift,guarded_normal_mixture_split,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,1483.895,2.7892629667171978,2967.79,1450.0
B1_nb_pos_then_neg,B,drift,guarded_repeated_wald,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,470,0.047,0.04302305617019257,0.051324846353640416,0,0.0,0.0,0.00038399837067659573,145.195,0.6471987310710677,290.39,100.0
B1_nb_pos_then_neg,B,drift,guarded_group_bonferroni_wald,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,41,0.0041,0.0030238546563457033,0.005556994927691345,0,0.0,0.0,0.00038399837067659573,1000.0,0.0,2000.0,1000.0
B1_nb_pos_then_neg,B,drift,guarded_fixed_wald,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
B2_nb_neg_then_pos,B,drift,win_only_betting,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,1,0.0001,1.765267360112231e-05,0.0005662688974013381,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,7395.045,4.461913244058004,14790.09,7400.0
B2_nb_neg_then_pos,B,drift,win_only_normal_mixture,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,1,0.0001,1.765267360112231e-05,0.0005662688974013381,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,7427.82,4.527836653414091,14855.64,7400.0
B2_nb_neg_then_pos,B,drift,guarded_betting,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,1,0.0001,1.765267360112231e-05,0.0005662688974013381,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,7395.045,4.461913244058004,14790.09,7400.0
B2_nb_neg_then_pos,B,drift,guarded_betting_split,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,7561.92,4.561517440501546,15123.84,7550.0
B2_nb_neg_then_pos,B,drift,guarded_normal_mixture,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,1,0.0001,1.765267360112231e-05,0.0005662688974013381,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,7427.82,4.527836653414091,14855.64,7400.0
B2_nb_neg_then_pos,B,drift,guarded_normal_mixture_split,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,7585.55,4.6096442107824105,15171.1,7550.0
B2_nb_neg_then_pos,B,drift,guarded_repeated_wald,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,462,0.0462,0.04225704225860869,0.050491474662617365,462,0.0462,0.04225704225860869,0.050491474662617365,0,0.0,0.0,0.00038399837067659573,6684.93,4.082932709462618,13369.86,6650.0
B2_nb_neg_then_pos,B,drift,guarded_group_bonferroni_wald,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,50,0.005,0.0037949010708382257,0.006585257316131604,50,0.005,0.0037949010708382257,0.006585257316131604,0,0.0,0.0,0.00038399837067659573,7553.3,5.456730797831238,15106.6,8000.0
B2_nb_neg_then_pos,B,drift,guarded_fixed_wald,10000,10000,0.08000000000000448,0.10000000000001588,0.08000000000001141,False,119,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,10000.0
